articulo,lote_proveedor,lote_interno,linea
MAT033,a1904377,1902-005,PRODUCTO ACABADO
MAT033,A1904377,1902-005,PRODUCTO ACABADO
MAT089,5092210,1902-006,PRODUCTO ACABADO
MAT035,03/137801,1902-007,PRODUCTO ACABADO
MAT039,171957,1902-008,PRODUCTO ACABADO
MAT036,2827,1902-009,PRODUCTO ACABADO
MAT101,2306,1902-010,PRODUCTO ACABADO
MAT043,av19-01923,1902-011,PRODUCTO ACABADO
VAR057,1712/V,1902-013,PRODUCTO ACABADO
MAT164,al16595,1902-015,PRODUCTO ACABADO
MAT154,ALB19-0659,1902-016,PRODUCTO ACABADO
MAT119,2238/A2019,1902-017,PRODUCTO ACABADO
MAT035,3750,1902-018,PRODUCTO ACABADO
MAT046,037043,1902-019,PRODUCTO ACABADO
MAT077,215810943,1902-020,PRODUCTO ACABADO
MAT042,15795,1902-021,PRODUCTO ACABADO
MAT003,20190103,1902-022,PRODUCTO ACABADO
MAT005,201901233,1902-023,PRODUCTO ACABADO
MAT013,0026674105,1902-024,PRODUCTO ACABADO
MAT021,150,1902-025,PRODUCTO ACABADO
MAT048,ALB 578,1902-026,PRODUCTO ACABADO
MAT021,74636530,1902-027,PRODUCTO ACABADO
MAT038,AV19-02165,1902-029,PRODUCTO ACABADO
MAT174,AV19-02165,1902-030,PRODUCTO ACABADO
MAT158,AC19060434,1902-031,PRODUCTO ACABADO
MAT166,N149008148,1902-032,PRODUCTO ACABADO
MAT035,2019/01/4807,1902-033,PRODUCTO ACABADO
MAT113,AV19-02238,1902-034,PRODUCTO ACABADO
MAT034,3760,1902-035,PRODUCTO ACABADO
MAT035,3760,1902-036,PRODUCTO ACABADO
MAT167,3253,1902-037,PRODUCTO ACABADO
MAT050,A 190241,1902-038,PRODUCTO ACABADO
MAT013,0026684677,1902-039,PRODUCTO ACABADO
MAT020,0026684677,1902-040,PRODUCTO ACABADO
MAT057,0026684677,1902-041,PRODUCTO ACABADO
MAT133,22642,1902-042,PRODUCTO ACABADO
VAR118,225992,1902-043,PRODUCTO ACABADO
MAT038,AV19-02340,1902-044,PRODUCTO ACABADO
MAT069,2158,1902-045,PRODUCTO ACABADO
MAT037,2158,1902-046,PRODUCTO ACABADO
MAT048,15807,1902-047,PRODUCTO ACABADO
MAT042,15808,1902-048,PRODUCTO ACABADO
MAT073,A 1906231,1902-049,PRODUCTO ACABADO
MAT033,A1906231,1902-050,PRODUCTO ACABADO
MAT119,2981/A2019,1902-051,PRODUCTO ACABADO
MAT041,fri19001518,1902-052,PRODUCTO ACABADO
MAT068,ALB1902202,1902-053,PRODUCTO ACABADO
MAT068,alb1902202-,1902-055,PRODUCTO ACABADO
VAR142,4280032,1902-056,PRODUCTO ACABADO
MAT113,av19-02440,1902-057,PRODUCTO ACABADO
MAT050,a190232,1902-058,PRODUCTO ACABADO
MAT021,74703213,1902-059,PRODUCTO ACABADO
MAT041,ac19080430,1902-061,PRODUCTO ACABADO
MAT033,a1907213,1902-062,PRODUCTO ACABADO
MAT033,A1907213,1902-062,PRODUCTO ACABADO
MAT035,03/139251,1902-063,PRODUCTO ACABADO
MAT046,056094,1902-064,PRODUCTO ACABADO
MAT048,193,1902-066,PRODUCTO ACABADO
MAT021,74727737,1902-067,PRODUCTO ACABADO
MAT045,74727737,1902-068,PRODUCTO ACABADO
MAT039,bop1902av0283,1902-069,PRODUCTO ACABADO
MAT113,av19-02649,1902-072,PRODUCTO ACABADO
MAT050,a190273,1902-073,PRODUCTO ACABADO
MAT041,ac19090298,1902-074,PRODUCTO ACABADO
MAT174,AV19-02673,1902-075,PRODUCTO ACABADO
MAT042,15826,1902-076,PRODUCTO ACABADO
MAT048,15824,1902-077,PRODUCTO ACABADO
SEM017,190219,190219,SEMIELABORADO
SEM005,190219,190219,SEMIELABORADO
FPER017,190219,190219,PRODUCTO ACABADO
FPES002,190219,190219,PRODUCTO ACABADO
FTAR002,190219,190219,PRODUCTO ACABADO
FPOS008,190219,190219,PRODUCTO ACABADO
FPOS009,190220,190220,PRODUCTO ACABADO
FTAR002,190220,190220,PRODUCTO ACABADO
SCRE025,190221,190221,PRODUCTO ACABADO
SEM053,190223,190223,SEMIELABORADO
SCRE068,190224,190224,PRODUCTO ACABADO
SCRE010,190224,190224,PRODUCTO ACABADO
SCRE049,190224,190224,PRODUCTO ACABADO
FPOS009,190224,190224,PRODUCTO ACABADO
SCRE048,190224,190224,PRODUCTO ACABADO
SEM085,190224,190224,SEMIELABORADO
SEM096,190224,190224,SEMIELABORADO
SCRE048,190225,190225,PRODUCTO ACABADO
SCRE049,190225,190225,PRODUCTO ACABADO
FCAR002,190225,190225,PRODUCTO ACABADO
SCCO015,190225,190225,PRODUCTO ACABADO
SEM123,190225,190225,SEMIELABORADO
SEM102,190225,190225,SEMIELABORADO
FTAR003,190225,190225,PRODUCTO ACABADO
SCRE036,190225,190225,PRODUCTO ACABADO
FPOS010,190225,190225,PRODUCTO ACABADO
FCAR031,190225,190225,PRODUCTO ACABADO
FCAR024,190225,190225,PRODUCTO ACABADO
SEM132,190225,190225,SEMIELABORADO
FCAR008,190225,190225,PRODUCTO ACABADO
MAT034,3781,1903-001,PRODUCTO ACABADO
MAT035,3781,1903-002,PRODUCTO ACABADO
MAT046,063041,1903-004,PRODUCTO ACABADO
MAT035,334,1903-005,PRODUCTO ACABADO
MAT073,a1908154,1903-006,PRODUCTO ACABADO
MAT011,02-2702,1903-009,PRODUCTO ACABADO
MAT166,1469012477,1903-010,PRODUCTO ACABADO
MAT035,01/139382,1903-011,PRODUCTO ACABADO
MAT038,av19-02857,1903-012,PRODUCTO ACABADO
MAT035,3796,1903-013,PRODUCTO ACABADO
MAT032,a190322,1903-014,PRODUCTO ACABADO
MAT071,0081737372,1903-015,PRODUCTO ACABADO
MAT021,74790683,1903-016,PRODUCTO ACABADO
MAT035,3803,1903-017,PRODUCTO ACABADO
MAT137,1540790,1903-018,PRODUCTO ACABADO
MAT060,00278488,1903-019,PRODUCTO ACABADO
MAT033,A1910187,1903-020,PRODUCTO ACABADO
MAT033,a1910187,1903-020,PRODUCTO ACABADO
MAT048,15848,1903-021,PRODUCTO ACABADO
MAT020,00278881,1903-022,PRODUCTO ACABADO
MAT013,00278881,1903-023,PRODUCTO ACABADO
MAT035,XXXX,1903-025,PRODUCTO ACABADO
MAT035,xxxx,1903-025,PRODUCTO ACABADO
MAT154,alb19-1584,1903-026,PRODUCTO ACABADO
MAT021,74876046,1903-027,PRODUCTO ACABADO
MAT035,20/03,1903-028,PRODUCTO ACABADO
MAT013,2019FBFN0648674,1903-029,PRODUCTO ACABADO
MAT164,AL18027,1903-030,PRODUCTO ACABADO
MAT045,00279112,1903-031,PRODUCTO ACABADO
MAT043,AV19-03371,1903-032,PRODUCTO ACABADO
MAT033,A1910989,1903-033,PRODUCTO ACABADO
MAT073,A1910989,1903-034,PRODUCTO ACABADO
MAT042,15860,1903-035,PRODUCTO ACABADO
MAT178,19407593,1903-036,PRODUCTO ACABADO
VAR121,190376,1903-037,PRODUCTO ACABADO
MAT011,02-3253,1903-038,PRODUCTO ACABADO
MAT020,0026745169,1903-039,PRODUCTO ACABADO
MAT057,0026745169,1903-040,PRODUCTO ACABADO
MAT013,0026745169,1903-041,PRODUCTO ACABADO
MAT015,113319,1903-042,PRODUCTO ACABADO
MAT014,1271018,1903-043,PRODUCTO ACABADO
MAT014,127417,1903-044,PRODUCTO ACABADO
MAT013,0026746572,1903-045,PRODUCTO ACABADO
MAT035,3819,1903-046,PRODUCTO ACABADO
MAT075,216022695,1903-047,PRODUCTO ACABADO
MAT045,2019fbfn0061271,1903-048,PRODUCTO ACABADO
MAT185,A190461,1903-049,PRODUCTO ACABADO
MAT186,2019FBFN00686197,1903-050,PRODUCTO ACABADO
MAT144,SC2019000178,1903-051,PRODUCTO ACABADO
MAT038,AV19-03531,1903-053,PRODUCTO ACABADO
MAT021,74925559,1903-054,PRODUCTO ACABADO
MAT174,AV19-03532,1903-055,PRODUCTO ACABADO
MAT133,23186,1903-058,PRODUCTO ACABADO
MAT016,A22055344,1904-001,PRODUCTO ACABADO
MAT119,6364/A2019,1904-002,PRODUCTO ACABADO
MAT037,2589,1904-003,PRODUCTO ACABADO
MAT036,2589,1904-004,PRODUCTO ACABADO
MAT062,2589,1904-005,PRODUCTO ACABADO
MAT063,2589,1904-006,PRODUCTO ACABADO
MAT030,2589,1904-007,PRODUCTO ACABADO
MAT038,AV19-03609,1904-008,PRODUCTO ACABADO
MAT067,VP1903907,1904-009,PRODUCTO ACABADO
MAT178,19408374,1904-010,PRODUCTO ACABADO
MAT074,ALB19-1794,1904-011,PRODUCTO ACABADO
MAT166,N1469018196,1904-012,PRODUCTO ACABADO
MAT048,15873,1904-013,PRODUCTO ACABADO
MAT048,15872,1904-014,PRODUCTO ACABADO
MAT034,1180507900-2180,1904-015,PRODUCTO ACABADO
MAT021,74970683,1904-016,PRODUCTO ACABADO
MAT132,02071118,1904-017,PRODUCTO ACABADO
MAT132,18232/290818/061118,1904-018,PRODUCTO ACABADO
MAT112,21417H,1904-019,PRODUCTO ACABADO
MAT040,20190730,1904-020,PRODUCTO ACABADO
MAT021,74972364,1904-021,PRODUCTO ACABADO
MAT030,.,1904-022,PRODUCTO ACABADO
MAT042,15887,1904-023,PRODUCTO ACABADO
MAT187,av19-03842,1904-024,PRODUCTO ACABADO
MAT038,av19-03842,1904-025,PRODUCTO ACABADO
MAT113,av19-03841,1904-026,PRODUCTO ACABADO
MAT044,19409073,1904-027,PRODUCTO ACABADO
MAT034,3847,1904-028,PRODUCTO ACABADO
MAT035,3847,1904-029,PRODUCTO ACABADO
MAT119,130408,1904-030,PRODUCTO ACABADO
MAT070,.,1904-031,PRODUCTO ACABADO
MAT121,.,1904-032,PRODUCTO ACABADO
VAR119,.,1904-033,PRODUCTO ACABADO
MAT068,101500,1904-034,PRODUCTO ACABADO
MAT068,101500-1,1904-035,PRODUCTO ACABADO
MAT068,101500-2,1904-036,PRODUCTO ACABADO
MAT099,82890a803,1904-038,PRODUCTO ACABADO
MAT099,82890A803,1904-038,PRODUCTO ACABADO
MAT189,.,1904-040,PRODUCTO ACABADO
MAT036,.,1904-041,PRODUCTO ACABADO
MAT038,AV19-04033,1904-043,PRODUCTO ACABADO
MAT188,.,1904-044,PRODUCTO ACABADO
MAT055,.,1904-045,PRODUCTO ACABADO
MAT185,9106,1904-048,PRODUCTO ACABADO
MAT191,OMO3090223,1904-050,PRODUCTO ACABADO
MAT021,203019/209419,1904-051,PRODUCTO ACABADO
MAT048,ALB 15908,1904-052,PRODUCTO ACABADO
MAT154,ALB19-2182,1904-053,PRODUCTO ACABADO
MAT074,ALB 19-2224,1904-054,PRODUCTO ACABADO
VAR134,AL18898,1904-055,PRODUCTO ACABADO
VAR122,AL18865,1904-056,PRODUCTO ACABADO
MAT041,alb ac19160248,1904-057,PRODUCTO ACABADO
MAT033,A 1915140,1904-058,PRODUCTO ACABADO
MAT073,A 1915140,1904-059,PRODUCTO ACABADO
MAT166,N1469022290,1904-060,PRODUCTO ACABADO
MAT130,A002118,1904-061,PRODUCTO ACABADO
MAT129,002118,1904-062,PRODUCTO ACABADO
MAT037,2508,1904-063,PRODUCTO ACABADO
MAT046,.,1904-064,PRODUCTO ACABADO
MAT192,.,1904-065,PRODUCTO ACABADO
MAT193,.,1904-066,PRODUCTO ACABADO
MAT137,24484525,1904-067,PRODUCTO ACABADO
MAT050,a190602,1904-068,PRODUCTO ACABADO
MAT133,23492,1904-069,PRODUCTO ACABADO
MAT071,059034,1904-070,PRODUCTO ACABADO
MAT057,190601,1904-071,PRODUCTO ACABADO
MAT189,1707,1904-072,PRODUCTO ACABADO
MAT048,15922,1904-073,PRODUCTO ACABADO
MAT042,15923,1904-074,PRODUCTO ACABADO
MAT09,13549,1904-075,PRODUCTO ACABADO
MAT186,.,1904-076,PRODUCTO ACABADO
MAT128,.,1904-077,PRODUCTO ACABADO
MAT191,0904L07,1904-078,PRODUCTO ACABADO
MAT190,MSCUBU896680,1904-079,PRODUCTO ACABADO
MAT188,0904L07A,1904-080,PRODUCTO ACABADO
VAR142,230813,1904-081,PRODUCTO ACABADO
MAT075,216176175,1904-082,PRODUCTO ACABADO
MAT020,0026791071,1904-083,PRODUCTO ACABADO
MAT057,0026791071,1904-084,PRODUCTO ACABADO
MAT164,AL19179,1904-086,PRODUCTO ACABADO
MAT039,BOP1904AV0371,1904-087,PRODUCTO ACABADO
MAT139,45952,1904-088,PRODUCTO ACABADO
FCAR015,190421,190421,PRODUCTO ACABADO
SCRE010,190421,190421,PRODUCTO ACABADO
FCAR007,190421,190421,PRODUCTO ACABADO
FPER046,190421,190421,PRODUCTO ACABADO
FCAR015,190422,190422,PRODUCTO ACABADO
SEM005,190422,190422,SEMIELABORADO
FCAR019,190422,190422,PRODUCTO ACABADO
SEM078,190422,190422,SEMIELABORADO
SEM101,190423,190423,SEMIELABORADO
SEM072,190423,190423,SEMIELABORADO
FCAR031,190423,190423,PRODUCTO ACABADO
SEM111,190423,190423,SEMIELABORADO
SCRE048,190423,190423,PRODUCTO ACABADO
SCRE049,190423,190423,PRODUCTO ACABADO
FCAR031,190424,190424,PRODUCTO ACABADO
FPREM001,190424,190424,PRODUCTO ACABADO
FCAR001,190424,190424,PRODUCTO ACABADO
MAT035,3874,1905-001,PRODUCTO ACABADO
MAT033,A1916313,1905-002,PRODUCTO ACABADO
MAT073,A1916313,1905-003,PRODUCTO ACABADO
MAT035,315902,1905-004,PRODUCTO ACABADO
MAT185,A190682,1905-005,PRODUCTO ACABADO
VAR056,SC019000231,1905-006,PRODUCTO ACABADO
MAT021,209419,1905-007,PRODUCTO ACABADO
MAT190,.,1905-008,PRODUCTO ACABADO
MAT176,E0626367,1905-010,PRODUCTO ACABADO
MAT038,01/1239,1905-011,PRODUCTO ACABADO
MAT048,15943,1905-012,PRODUCTO ACABADO
MAT058,11004-,1905-013,PRODUCTO ACABADO
MAT119,411122,1905-014,PRODUCTO ACABADO
MAT178,01042019,1905-015,PRODUCTO ACABADO
MAT173,ALB 126128,1905-016,PRODUCTO ACABADO
MAT041,9115,1905-017,PRODUCTO ACABADO
MAT101,ALB 8541,1905-018,PRODUCTO ACABADO
MAT020,191001,1905-019,PRODUCTO ACABADO
MAT013,190903,1905-020,PRODUCTO ACABADO
MAT172,ALB 2190726,1905-022,PRODUCTO ACABADO
MAT037,ALB 2520,1905-023,PRODUCTO ACABADO
MAT036,ALB 2520,1905-024,PRODUCTO ACABADO
MAT069,ALB 2520,1905-025,PRODUCTO ACABADO
MAT068,071900,1905-026,PRODUCTO ACABADO
MAT068,061900,1905-027,PRODUCTO ACABADO
MAT068,071900-,1905-028,PRODUCTO ACABADO
MAT021,ALB 11164077,1905-029,PRODUCTO ACABADO
MAT154,19-02079,1905-030,PRODUCTO ACABADO
VAR119,0602/2019 M-1,1905-031,PRODUCTO ACABADO
MAT048,ALB15953,1905-033,PRODUCTO ACABADO
MAT073,07184185,1905-034,PRODUCTO ACABADO
MAT033,0201C82184,1905-035,PRODUCTO ACABADO
MAT105,2003,1905-038,PRODUCTO ACABADO
MAT057,190622-,1905-039,PRODUCTO ACABADO
MAT134,191460,1905-040,PRODUCTO ACABADO
MAT043,140519,1905-041,PRODUCTO ACABADO
MAT038,01/1309,1905-042,PRODUCTO ACABADO
MAT053,19068,1905-044,PRODUCTO ACABADO
MAT035,19/143,1905-045,PRODUCTO ACABADO
MAT167,19135,1905-046,PRODUCTO ACABADO
MAT035,18019,1905-047,PRODUCTO ACABADO
MAT021,212819,1905-048,PRODUCTO ACABADO
MAT045,D19115,1905-049,PRODUCTO ACABADO
MAT164,AL19721,1905-050,PRODUCTO ACABADO
MAT035,ALB19/151,1905-051,PRODUCTO ACABADO
MAT112,ALB22016R,1905-052,PRODUCTO ACABADO
MAT120,E1016339,1905-053,PRODUCTO ACABADO
MAT132,270319,1905-054,PRODUCTO ACABADO
MAT036,A2671,1905-055,PRODUCTO ACABADO
MAT101,27,1905-056,PRODUCTO ACABADO
MAT015,864718,1905-057,PRODUCTO ACABADO
MAT166,42911600,1905-058,PRODUCTO ACABADO
MAT013,190908,1905-059,PRODUCTO ACABADO
MAT057,190707,1905-060,PRODUCTO ACABADO
MAT020,191001-,1905-061,PRODUCTO ACABADO
MAT067,19-18,1905-062,PRODUCTO ACABADO
MAT011,ALB02-4799,1905-063,PRODUCTO ACABADO
MAT019,ALB02-4799-,1905-064,PRODUCTO ACABADO
MAT048,ALB15978,1905-065,PRODUCTO ACABADO
MAT014,1421018,1905-066,PRODUCTO ACABADO
MAT014,864118,1905-067,PRODUCTO ACABADO
MAT037,2672,1905-068,PRODUCTO ACABADO
MAT038,K168159/210202,1905-069,PRODUCTO ACABADO
MAT068,222100,1905-071,PRODUCTO ACABADO
MAT040,CON*1409,1905-072,PRODUCTO ACABADO
MAT036,Z0099900,1905-073,PRODUCTO ACABADO
MAT021,212819-,1905-074,PRODUCTO ACABADO
MAT035,03/141292,1905-075,PRODUCTO ACABADO
MAT166,42911600-,1905-076,PRODUCTO ACABADO
MAT187,01/1449,1905-077,PRODUCTO ACABADO
MAT073,07184185-,1905-078,PRODUCTO ACABADO
MAT033,28B1604901-,1905-079,PRODUCTO ACABADO
MAT048,G705/LTFE75,1905-080,PRODUCTO ACABADO
MAT035,1903-2004,1905-081,PRODUCTO ACABADO
MAT132,050319-,1905-082,PRODUCTO ACABADO
MAT178,19413486,1905-083,PRODUCTO ACABADO
MAT166,42911600-42912300,1905-084,PRODUCTO ACABADO
MAT039,BOP1905AV0283,1905-085,PRODUCTO ACABADO
MAT113,AV19-05290,1905-086,PRODUCTO ACABADO
MAT071,059097,1905-087,PRODUCTO ACABADO
MAT075,2019-2213,1905-088,PRODUCTO ACABADO
MAT035,22191-22192,1905-089,PRODUCTO ACABADO
MAT068,292200,1905-090,PRODUCTO ACABADO
MAT068,292200-,1905-091,PRODUCTO ACABADO
MAT068,292200--,1905-092,PRODUCTO ACABADO
MAT137,191231001,1905-093,PRODUCTO ACABADO
MAT021,212819--,1905-094,PRODUCTO ACABADO
MAT154,19-02079-,1905-095,PRODUCTO ACABADO
MAT026,.,1905-096,PRODUCTO ACABADO
FAR002,190520,190520,PRODUCTO ACABADO
SCCO008,190521,190521,PRODUCTO ACABADO
SCCO007,190521,190521,PRODUCTO ACABADO
SCRE010,190521,190521,PRODUCTO ACABADO
SCRE031,190522,190522,PRODUCTO ACABADO
SEM089,190522,190522,SEMIELABORADO
SEM083,190522,190522,SEMIELABORADO
SEM074,190522,190522,SEMIELABORADO
SCRE047,190522,190522,PRODUCTO ACABADO
SEM075,190522,190522,SEMIELABORADO
SEM087,190522,190522,SEMIELABORADO
SCRE037,190522,190522,PRODUCTO ACABADO
FPES001,190522,190522,PRODUCTO ACABADO
FPES004,190522,190522,PRODUCTO ACABADO
SEM076,190523,190523,SEMIELABORADO
SEM085,190523,190523,SEMIELABORADO
SCRE061,190523,190523,PRODUCTO ACABADO
FCAR016,190523,190523,PRODUCTO ACABADO
SEM103,190523,190523,SEMIELABORADO
FCAR015,190523,190523,PRODUCTO ACABADO
SEM118,190523,190523,SEMIELABORADO
SEM094,190523,190523,SEMIELABORADO
FCAR042,190523,190523,PRODUCTO ACABADO
FCAR043,190523,190523,PRODUCTO ACABADO
SEM075,190523,190523,SEMIELABORADO
MAT189,2302,1906-001,PRODUCTO ACABADO
MAT033,39E1605903,1906-002,PRODUCTO ACABADO
MAT013,190908-,1906-003,PRODUCTO ACABADO
MAT020,191107,1906-004,PRODUCTO ACABADO
MAT057,190625-190707,1906-005,PRODUCTO ACABADO
MAT048,16005,1906-006,PRODUCTO ACABADO
MAT182,009,1906-007,PRODUCTO ACABADO
MAT164,AL20253,1906-008,PRODUCTO ACABADO
MAT038,230201,1906-009,PRODUCTO ACABADO
MAT043,P090519,1906-010,PRODUCTO ACABADO
MAT174,270319,1906-011,PRODUCTO ACABADO
MAT035,3919,1906-012,PRODUCTO ACABADO
MAT040,CON*1409-,1906-013,PRODUCTO ACABADO
MAT042,084-650-10738202,1906-014,PRODUCTO ACABADO
MAT039,BOP1906AV0037,1906-015,PRODUCTO ACABADO
MAT021,213519,1906-016,PRODUCTO ACABADO
MAT045,19105-19115-D19115,1906-017,PRODUCTO ACABADO
VAR142,4367537,1906-018,PRODUCTO ACABADO
MAT007,6586235,1906-019,PRODUCTO ACABADO
MAT006,6586451,1906-020,PRODUCTO ACABADO
MAT011,4558-4618-4638-4648,1906-021,PRODUCTO ACABADO
MAT038,P81418/230501,1906-022,PRODUCTO ACABADO
MAT099,90360A803,1906-023,PRODUCTO ACABADO
MAT011,2339-4618-4638-4648,1906-024,PRODUCTO ACABADO
MAT019,2149-2349,1906-025,PRODUCTO ACABADO
MAT048,4324657-4325492-4323531-4,1906-026,PRODUCTO ACABADO
MAT004,10226056,1906-027,PRODUCTO ACABADO
MAT021,214219,1906-028,PRODUCTO ACABADO
MAT042,4708,1906-029,PRODUCTO ACABADO
MAT038,K169477,1906-030,PRODUCTO ACABADO
MAT035,2204,1906-031,PRODUCTO ACABADO
MAT189,2502,1906-032,PRODUCTO ACABADO
MAT033,28B2705901,1906-034,PRODUCTO ACABADO
MAT073,07184185--,1906-035,PRODUCTO ACABADO
MAT191,OMO3091932,1906-036,PRODUCTO ACABADO
MAT188,0606L21,1906-037,PRODUCTO ACABADO
MAT101,36,1906-038,PRODUCTO ACABADO
MAT139,45952-,1906-039,PRODUCTO ACABADO
MAT190,39F0602911,1906-041,PRODUCTO ACABADO
MAT197,15519-15719-16219,1906-042,PRODUCTO ACABADO
MAT039,15619-15719-15819-16119-1,1906-043,PRODUCTO ACABADO
MAT173,LB-3440,1906-044,PRODUCTO ACABADO
MAT034,24194-24193,1906-045,PRODUCTO ACABADO
MAT068,182500,1906-046,PRODUCTO ACABADO
MAT068,182500-,1906-047,PRODUCTO ACABADO
MAT121,9022L2B-8277L2B,1906-048,PRODUCTO ACABADO
MAT043,P190619,1906-049,PRODUCTO ACABADO
MAT190,MEDUBU046588,1906-050,PRODUCTO ACABADO
MAT021,214919-215719,1906-051,PRODUCTO ACABADO
MAT016,280319,1906-052,PRODUCTO ACABADO
MAT037,21619,1906-053,PRODUCTO ACABADO
MAT036,180717-22298,1906-054,PRODUCTO ACABADO
MAT038,250502,1906-056,PRODUCTO ACABADO
MAT018,M2189-JD01,1906-057,PRODUCTO ACABADO
MAT166,42912900,1906-058,PRODUCTO ACABADO
MAT166,42914300,1906-059,PRODUCTO ACABADO
MAT055,F0307743,1906-060,PRODUCTO ACABADO
MAT043,02/1769,1906-061,PRODUCTO ACABADO
MAT039,16919-17019-17119,1906-062,PRODUCTO ACABADO
MAT013,903237854,1906-065,PRODUCTO ACABADO
MAT132,050319-120619-,1906-066,PRODUCTO ACABADO
MAT178,1942838-1940553,1906-067,PRODUCTO ACABADO
MAT113,av19-06113,1906-068,PRODUCTO ACABADO
MAT042,4793,1906-069,PRODUCTO ACABADO
MAT035,alb 3960,1906-070,PRODUCTO ACABADO
MAT013,190908--,1906-071,PRODUCTO ACABADO
MAT020,191205,1906-072,PRODUCTO ACABADO
MAT196,19/993,1906-074,PRODUCTO ACABADO
MAT198,17719,1906-075,PRODUCTO ACABADO
FCAR007,190619,190619,PRODUCTO ACABADO
FPER035,190619,190619,PRODUCTO ACABADO
FTAR002,190619,190619,PRODUCTO ACABADO
FCAR008,190620,190620,PRODUCTO ACABADO
FCAR008,190621,190621,PRODUCTO ACABADO
FCAR002,190623,190623,PRODUCTO ACABADO
SCRE010,190623,190623,PRODUCTO ACABADO
SEM101,190623,190623,SEMIELABORADO
SCRE048,190623,190623,PRODUCTO ACABADO
SCRE049,190623,190623,PRODUCTO ACABADO
FCAR024,190623,190623,PRODUCTO ACABADO
SEM102,190623,190623,SEMIELABORADO
SCRE010,190624,190624,PRODUCTO ACABADO
FCAR019,190624,190624,PRODUCTO ACABADO
SCRE049,190624,190624,PRODUCTO ACABADO
SCRE036,190624,190624,PRODUCTO ACABADO
SEM109,190624,190624,SEMIELABORADO
SEM005,190624,190624,SEMIELABORADO
SEM099,190624,190624,SEMIELABORADO
SCRE047,190624,190624,PRODUCTO ACABADO
SCRE048,190624,190624,PRODUCTO ACABADO
VAR142,4367537--,1907-001,PRODUCTO ACABADO
MAT187,01/1829,1907-002,PRODUCTO ACABADO
MAT041,9255,1907-003,PRODUCTO ACABADO
MAT038,K170141/260501,1907-004,PRODUCTO ACABADO
MAT073,07184185---,1907-005,PRODUCTO ACABADO
MAT033,39E1306903,1907-006,PRODUCTO ACABADO
MAT073,07184185----,1907-007,PRODUCTO ACABADO
MAT033,39E1005903,1907-008,PRODUCTO ACABADO
MAT015,46319,1907-009,PRODUCTO ACABADO
MAT013,190920,1907-013,PRODUCTO ACABADO
MAT057,190722--,1907-014,PRODUCTO ACABADO
MAT154,19-06096,1907-015,PRODUCTO ACABADO
MAT018,F0506689,1907-016,PRODUCTO ACABADO
MAT176,F0503605,1907-017,PRODUCTO ACABADO
VAR119,2706/2019M1,1907-018,PRODUCTO ACABADO
MAT021,217119,1907-019,PRODUCTO ACABADO
VAR123,03025,1907-021,PRODUCTO ACABADO
MAT021,217119-217719,1907-022,PRODUCTO ACABADO
MAT035,19/617,1907-023,PRODUCTO ACABADO
MAT101,50719,1907-024,PRODUCTO ACABADO
MAT033,39E2006903,1907-025,PRODUCTO ACABADO
MAT173,9043,1907-027,PRODUCTO ACABADO
MAT128,PBX1220,1907-028,PRODUCTO ACABADO
MAT161,105356,1907-030,PRODUCTO ACABADO
MAT013,190920-,1907-031,PRODUCTO ACABADO
MAT020,191211,1907-032,PRODUCTO ACABADO
MAT057,190722---,1907-033,PRODUCTO ACABADO
MAT068,092800,1907-034,PRODUCTO ACABADO
MAT068,092800-,1907-035,PRODUCTO ACABADO
MAT068,092800--,1907-036,PRODUCTO ACABADO
MAT039,17219-17619-17719-17819-1,1907-037,PRODUCTO ACABADO
MAT021,217619-,1907-038,PRODUCTO ACABADO
MAT030,X,1907-040,PRODUCTO ACABADO
MAT041,9134,1907-041,PRODUCTO ACABADO
MAT035,26193-26194-27193-28191,1907-042,PRODUCTO ACABADO
MAT035,1903/19,1907-043,PRODUCTO ACABADO
MAT038,K170906,1907-045,PRODUCTO ACABADO
VAR142,10871,1907-046,PRODUCTO ACABADO
VAR129,10873,1907-047,PRODUCTO ACABADO
VAR056,SC2019000386,1907-048,PRODUCTO ACABADO
VAR056,sc2019000386,1907-048,PRODUCTO ACABADO
MAT035,55,1907-049,PRODUCTO ACABADO
MAT035,130619,1907-050,PRODUCTO ACABADO
MAT067,VP1912261,1907-051,PRODUCTO ACABADO
MAT101,13536,1907-052,PRODUCTO ACABADO
MAT133,132492,1907-053,PRODUCTO ACABADO
MAT129,199111,1907-055,PRODUCTO ACABADO
MAT021,1168340,1907-056,PRODUCTO ACABADO
MAT058,19418229,1907-057,PRODUCTO ACABADO
MAT035,03/142737,1907-058,PRODUCTO ACABADO
MAT068,223000,1907-060,PRODUCTO ACABADO
MAT068,223000-,1907-061,PRODUCTO ACABADO
MAT035,191488,1907-062,PRODUCTO ACABADO
MAT020,0026918005,1907-063,PRODUCTO ACABADO
MAT129,L-162-D,1907-065,PRODUCTO ACABADO
MAT129,l-162-d,1907-065,PRODUCTO ACABADO
MAT130,L-277-C,1907-066,PRODUCTO ACABADO
MAT130,l-277-c,1907-066,PRODUCTO ACABADO
MAT035,alb f190176,1907-067,PRODUCTO ACABADO
MAT132,120619,1907-068,PRODUCTO ACABADO
MAT037,2786,1907-069,PRODUCTO ACABADO
MAT045,19121d,1907-071,PRODUCTO ACABADO
MAT045,19121D,1907-071,PRODUCTO ACABADO
MAT041,9135,1907-072,PRODUCTO ACABADO
