fecha_fabricacion,articulo,lote_articulo,unidades_fabricadas,componente,lote_componente,consumo_unitario,consumo_total,id_orden
27/03/2024,ELAB011,130324,108.0,MAT118,2403-025,0.0,0.36,FV-9210
27/03/2024,ELAB010,130324,109.0,MAT017,2402-027,0.03,3.61,FV-9209
27/03/2024,SCRE042,270324,16.0,VAR422,2310-080,1.0,16.0,FV-9261
27/03/2024,FPOS016,120324,26.0,MAT013,2403-017,1.11,28.83,FV-9223
27/03/2024,SEM046,260324,1858.0,MAT056,2403-117,0.15,285.65,FV-9255
27/03/2024,SEM112,210324,107.0,MAT324,2403-001,0.4,43.2,FV-9231
27/03/2024,ELAB010,130324,109.0,MAT324,2401-097,0.33,36.08,FV-9209
27/03/2024,FPOS016,250324,142.0,MAT013,2403-017,0.77,109.5,FV-9258
27/03/2024,FPOS016,120324,26.0,VAR417,2401-079,1.12,29.0,FV-9223
27/03/2024,FPOS016,250324,142.0,VAR118,2401-081,1.0,142.0,FV-9258
27/03/2024,SEM112,210324,107.0,MAUX002,2312-017,0.42,45.31,FV-9231
27/03/2024,FCAR015,210324,140.0,SEM103,210324,1.0,140.0,FV-9259
27/03/2024,FPOS016,250324,142.0,MAUX002,2312-017,0.71,100.24,FV-9258
27/03/2024,FPOS016,120324,26.0,MAT033,2402-032,0.2,5.3,FV-9223
27/03/2024,FCAR015,210324,140.0,SEM005,100324,3.79,530.0,FV-9259
27/03/2024,FCAR015,210324,140.0,SEM005,140324,1.21,170.0,FV-9259
27/03/2024,SCRE036,260324,13261.0,MAUX024,2402-010,0.24,3140.2,FV-9256
27/03/2024,FPOS016,250324,142.0,MAT033,2402-032,0.14,20.13,FV-9258
27/03/2024,ELAB010,130324,109.0,MAUX002,2312-017,1.13,123.1,FV-9209
27/03/2024,ELAB010,130324,109.0,MAT359,2401-100,0.05,5.41,FV-9209
27/03/2024,SEM103,210324,140.5,MAUX018,2309-013,1.03,145.0,FV-9232
27/03/2024,SEM112,210324,107.0,MAT017,2402-027,0.02,1.62,FV-9231
27/03/2024,ELAB010,130324,109.0,MAT366,2403-040,0.61,66.4,FV-9209
27/03/2024,SEM112,210324,107.0,MAT241,2403-077,1.59,170.0,FV-9231
27/03/2024,FPOS016,250324,142.0,MAT190,2403-016,0.42,59.5,FV-9258
27/03/2024,SEM095,250324,2510.0,MAT048,2403-061,0.25,630.4,FV-9257
27/03/2024,SEM112,210324,107.0,MAT388,2402-097,0.02,1.73,FV-9231
27/03/2024,SEM112,210324,107.0,MAT262,2402-061,0.02,2.54,FV-9231
27/03/2024,SEM095,250324,2510.0,MAT339,2403-057,0.04,91.4,FV-9257
27/03/2024,SEM103,210324,140.5,MAT048,2403-061,2.66,373.5,FV-9232
27/03/2024,ELAB010,130324,109.0,MAT301,2402-116,0.09,10.0,FV-9209
27/03/2024,FPREM001,250324,73.0,MAT035,2312-068,1.68,122.5,FV-9253
27/03/2024,FPREM001,250324,73.0,MAT035,2312-059,1.08,78.5,FV-9253
27/03/2024,ELAB011,130324,108.0,MAT287,2402-117,0.25,27.43,FV-9210
27/03/2024,ELAB011,130324,108.0,MAT402,2403-010,1.72,186.0,FV-9210
27/03/2024,SCRE036,260324,13261.0,MAT296,2403-058,0.01,160.39,FV-9256
27/03/2024,SCRE036,260324,13261.0,MAT296,2402-048,0.0,50.17,FV-9256
27/03/2024,SEM103,210324,140.5,MAT048,2401-066,10.04,1410.79,FV-9232
27/03/2024,ELAB011,130324,108.0,MAT239,2402-047,0.38,41.57,FV-9210
27/03/2024,SEM095,250324,2510.0,MAT333,2402-041,0.02,58.93,FV-9257
27/03/2024,SEM112,210324,107.0,MAT271,2401-085,0.01,1.27,FV-9231
27/03/2024,ELAB011,130324,108.0,MAT364,2403-038,0.11,11.94,FV-9210
27/03/2024,ELAB011,130324,108.0,MAT364,2306-059,0.33,35.58,FV-9210
27/03/2024,FPOS016,250324,142.0,MAT380,2311-006,0.01,1.09,FV-9258
27/03/2024,ELAB010,130324,109.0,MAT301,2402-013,0.01,0.68,FV-9209
27/03/2024,SEM095,250324,2510.0,MAUX002,2312-017,0.07,177.21,FV-9257
27/03/2024,SCRE036,260324,13261.0,SEM085,250324,0.03,376.0,FV-9256
27/03/2024,SCRE042,270324,16.0,SEM083,260224,0.38,6.0,FV-9261
27/03/2024,ELAB010,130324,109.0,MAT301,2310-050,0.0,0.48,FV-9209
27/03/2024,SCRE010,270324,432.0,SEM046,260324,0.07,31.0,FV-9254
27/03/2024,ELAB011,130324,108.0,MAT366,2403-040,0.22,23.4,FV-9210
27/03/2024,SCRE047,270324,1387.0,SEM082,060324,0.03,41.0,FV-9260
27/03/2024,ELAB010,130324,109.0,MAT301,2402-054,0.03,2.73,FV-9209
27/03/2024,ELAB010,130324,109.0,MAT402,2403-010,1.65,179.5,FV-9209
27/03/2024,SEM095,250324,2510.0,MAT333,2403-034,0.01,30.0,FV-9257
27/03/2024,SEM095,250324,2510.0,SEM099,220324,0.02,52.84,FV-9257
27/03/2024,SCRE047,270324,1387.0,MAUX047,2402-060,1.11,1542.0,FV-9260
27/03/2024,ELAB010,130324,109.0,MAT301,2403-036,0.05,5.72,FV-9209
27/03/2024,SEM112,210324,107.0,MAT286,2402-074,0.73,77.58,FV-9231
27/03/2024,SEM112,210324,107.0,MAT286,2403-086,1.05,112.0,FV-9231
27/03/2024,SCRE010,270324,432.0,SEM046,140324,0.93,401.0,FV-9254
27/03/2024,SCRE010,270324,432.0,SEM047,140324,1.0,432.0,FV-9254
27/03/2024,SEM095,250324,2510.0,SEM099,080324,0.04,107.4,FV-9257
27/03/2024,ELAB011,130324,108.0,MAUX061,2402-123,17.3,1868.0,FV-9210
27/03/2024,FPOS016,250324,142.0,MAT379,2403-090,1.3,185.0,FV-9258
27/03/2024,FPOS016,120324,26.0,MAT379,2403-030,1.77,46.0,FV-9223
27/03/2024,SEM112,210324,107.0,MAT372,2312-120,0.25,26.3,FV-9231
27/03/2024,SCRE036,260324,13261.0,VAR444,2403-071,3.6,47739.6,FV-9256
27/03/2024,FPOS016,250324,142.0,MAT379,2403-030,0.52,74.0,FV-9258
27/03/2024,SEM112,210324,107.0,MAT242,2403-006,0.38,40.3,FV-9231
27/03/2024,SEM046,260324,1858.0,MAUX001,2312-018,0.07,131.17,FV-9255
27/03/2024,FPOS016,250324,142.0,MAT020,2403-021,0.72,102.0,FV-9258
27/03/2024,ELAB010,130324,109.0,MAUX061,2402-123,17.11,1865.0,FV-9209
27/03/2024,FPOS016,120324,26.0,MAT020,2402-124,1.11,28.83,FV-9223
27/03/2024,SEM112,210324,107.0,MAT391,2401-088,0.82,87.8,FV-9231
27/03/2024,FPOS016,250324,142.0,MAT020,2402-124,0.05,7.5,FV-9258
27/03/2024,ELAB011,130324,108.0,MAT403,2403-032,0.03,3.59,FV-9210
27/03/2024,ELAB011,130324,108.0,MAT033,2402-032,0.1,10.78,FV-9210
27/03/2024,FPREM001,250324,73.0,VAR417,2401-079,1.04,76.0,FV-9253
27/03/2024,ELAB011,130324,108.0,MAT352,2403-027,0.01,0.6,FV-9210
27/03/2024,SCRE010,270324,432.0,MAUX016,2312-022,1.01,436.0,FV-9254
27/03/2024,SCRE047,270324,1387.0,MAT278,2402-122,0.09,125.46,FV-9260
27/03/2024,FPOS016,250324,142.0,MAT183,2402-030,10.08,1431.0,FV-9258
27/03/2024,FPOS016,250324,142.0,VAR417,2401-079,1.03,146.0,FV-9258
27/03/2024,FPREM001,250324,73.0,MAT183,2402-036,12.04,879.0,FV-9253
27/03/2024,FPOS016,120324,26.0,MAT380,2311-006,0.01,0.29,FV-9223
27/03/2024,ELAB011,130324,108.0,MAUX001,2312-018,1.13,121.98,FV-9210
27/03/2024,FPOS016,120324,26.0,MAT183,2402-036,10.81,281.0,FV-9223
27/03/2024,SCRE042,270324,16.0,MAUX024,2402-010,3.06,48.98,FV-9261
27/03/2024,SEM112,210324,107.0,MAT372,2403-049,0.19,20.0,FV-9231
27/03/2024,FPOS016,120324,26.0,MAT190,2403-016,0.38,10.0,FV-9223
27/03/2024,SCRE036,260324,13261.0,MAUX042,2403-042,1.06,14000.0,FV-9256
27/03/2024,FPOS016,250324,142.0,MAT055,2401-083,0.0,0.3,FV-9258
27/03/2024,SEM103,210324,140.5,MAUX001,2312-018,0.84,118.02,FV-9232
27/03/2024,SEM112,210324,107.0,MAT319,2310-109,0.01,1.4,FV-9231
27/03/2024,SEM095,250324,2510.0,MAUX001,2312-018,0.07,177.21,FV-9257
27/03/2024,FPOS016,120324,26.0,VAR118,2401-081,1.0,26.0,FV-9223
27/03/2024,FPREM001,250324,73.0,VAR408,2310-063,0.0,0.07,FV-9253
27/03/2024,SCRE047,270324,1387.0,VAR444,2403-071,3.2,4438.4,FV-9260
27/03/2024,SCRE010,270324,432.0,VAR424,2312-092,1.0,432.0,FV-9254
27/03/2024,FPOS016,120324,26.0,MAUX002,2312-017,0.71,18.35,FV-9223
27/03/2024,FPOS016,120324,26.0,VAR408,2310-063,0.0,0.03,FV-9223
27/03/2024,ELAB011,130324,108.0,MAT352,2309-084,0.11,12.0,FV-9210
27/03/2024,FPOS016,120324,26.0,MAT055,2401-083,0.01,0.15,FV-9223
27/03/2024,SEM046,260324,1858.0,MAT337,2401-053,0.01,20.73,FV-9255
27/03/2024,FCAR015,210324,140.0,MAUX001,2312-018,0.85,118.59,FV-9259
27/03/2024,FPREM001,250324,73.0,MAUX002,2312-017,1.27,92.75,FV-9253
27/03/2024,ELAB011,130324,108.0,MAT349,2402-062,0.13,14.37,FV-9210
27/03/2024,ELAB010,130324,109.0,MAT352,2309-084,0.05,5.41,FV-9209
27/03/2024,FCAR015,210324,140.0,VAR417,2401-079,1.01,142.0,FV-9259
27/03/2024,FPOS016,250324,142.0,MAT381,2305-026,0.0,0.52,FV-9258
27/03/2024,SCRE036,260324,13261.0,MAT344,2403-047,0.09,1165.6,FV-9256
27/03/2024,FPOS016,250324,142.0,MAUX001,2312-018,0.71,100.24,FV-9258
27/03/2024,SCRE047,270324,1387.0,MAT292,2402-080,1.01,1398.0,FV-9260
27/03/2024,SCRE047,270324,1387.0,MAUX024,2402-010,0.26,365.06,FV-9260
27/03/2024,FPOS016,120324,26.0,MAT381,2305-026,0.01,0.14,FV-9223
27/03/2024,ELAB011,130324,108.0,MAUX062,2402-125,1.0,108.0,FV-9210
27/03/2024,FPREM001,250324,73.0,MAUX001,2312-018,1.27,92.75,FV-9253
28/03/2024,SEM125,270324,588.0,VAR444,2403-071,3.2,1881.6,FV-9266
28/03/2024,FCAR031,270324,25.0,VAR142,2312-049,1.0,25.0,FV-9264
28/03/2024,SEM124,270324,595.0,MAT343,2403-069,0.06,34.01,FV-9267
28/03/2024,SEM125,270324,588.0,MAT292,2403-028,1.01,591.0,FV-9266
28/03/2024,SEM124,270324,595.0,MAT343,2402-087,0.06,33.23,FV-9267
28/03/2024,SCRE069,270324,98.0,VAR113,2401-033,1.01,99.0,FV-9268
28/03/2024,SCCO010,150324,3132.0,MAT229,2401-009,0.0,1.76,FV-9216
28/03/2024,FTAR002,150324,3.0,VAR417,2401-079,1.33,4.0,FV-9269
28/03/2024,SCCO010,150324,3132.0,MAUX001,2312-018,0.05,147.52,FV-9216
28/03/2024,SEM124,270324,595.0,MAUX024,2402-010,0.26,156.6,FV-9267
28/03/2024,SEM083,270324,591.0,MAUX002,2312-017,0.42,250.29,FV-9265
28/03/2024,SEM125,270324,588.0,MAUX024,2402-010,0.26,154.76,FV-9266
28/03/2024,SCCO010,150324,3132.0,VAR408,2310-063,0.0,0.31,FV-9216
28/03/2024,SEM083,270324,591.0,MAT391,2401-088,0.37,218.54,FV-9265
28/03/2024,SEM124,270324,595.0,MAT292,2403-028,1.03,614.0,FV-9267
28/03/2024,SCRE046,270324,3914.0,MAT292,2402-080,0.38,1493.0,FV-9263
28/03/2024,SCCO010,150324,3132.0,VAR142,2312-049,0.08,261.0,FV-9216
28/03/2024,SEM083,270324,591.0,MAT391,2402-004,0.18,105.47,FV-9265
28/03/2024,SEM083,270324,591.0,SEM120,220324,0.01,6.0,FV-9265
28/03/2024,SCRE048,020424,720.0,VAR408,2310-063,0.0,0.14,FV-9262
28/03/2024,SCRE046,270324,3914.0,MAT292,2403-028,0.63,2464.0,FV-9263
28/03/2024,SCRE046,270324,3914.0,MAUX046,2403-043,1.07,4200.0,FV-9263
28/03/2024,FCAR031,270324,25.0,SEM122,240224,0.03,0.75,FV-9264
28/03/2024,SCCO010,150324,3132.0,VAR417,2401-079,0.08,264.0,FV-9216
28/03/2024,SEM124,270324,595.0,VAR444,2403-071,3.2,1904.0,FV-9267
28/03/2024,SCRE048,020424,720.0,MAUX016,2312-022,1.01,724.0,FV-9262
28/03/2024,SCRE069,270324,98.0,VAR422,2310-080,1.0,98.0,FV-9268
28/03/2024,SCRE048,020424,720.0,VAR423,2402-065,0.17,122.0,FV-9262
28/03/2024,SCCO010,150324,3132.0,MAUX002,2312-017,0.05,147.52,FV-9216
28/03/2024,FTAR002,150324,3.0,VAR118,2401-081,1.0,3.0,FV-9269
28/03/2024,SEM083,270324,591.0,MAUX001,2312-018,0.16,95.0,FV-9265
28/03/2024,SCCO010,150324,3132.0,MAUX023,2312-023,1.0,3138.0,FV-9216
28/03/2024,SCCO010,150324,3132.0,MAT308,2312-094,1.0,3132.0,FV-9216
28/03/2024,SEM083,270324,591.0,MAT324,2403-001,1.27,750.0,FV-9265
28/03/2024,SCCO010,150324,3132.0,SEM072,070324,0.04,110.0,FV-9216
28/03/2024,FCAR031,270324,25.0,MAUX002,2312-017,1.12,27.88,FV-9264
28/03/2024,SCRE069,270324,98.0,SEM124,270324,6.0,588.0,FV-9268
28/03/2024,SCRE046,270324,3914.0,SEM083,260224,0.03,114.0,FV-9263
28/03/2024,SEM124,270324,595.0,SEM109,220224,0.03,16.0,FV-9267
28/03/2024,SEM083,270324,591.0,MAT339,2403-057,0.37,218.67,FV-9265
28/03/2024,SCRE048,020424,720.0,SEM095,120324,1.0,720.0,FV-9262
28/03/2024,FCAR031,270324,25.0,MAT158,2403-097,6.13,153.28,FV-9264
28/03/2024,SEM083,270324,591.0,MAT290,2403-070,1.29,759.45,FV-9265
28/03/2024,SEM125,270324,588.0,SEM112,210324,0.0,2.0,FV-9266
28/03/2024,SEM125,270324,588.0,SEM112,220224,0.03,15.0,FV-9266
28/03/2024,SCRE069,270324,98.0,SEM125,270324,6.0,588.0,FV-9268
28/03/2024,SEM083,270324,591.0,MAT290,2402-099,0.37,217.73,FV-9265
28/03/2024,SCCO010,150324,3132.0,MAT132,2402-045,0.1,303.36,FV-9216
28/03/2024,SEM124,270324,595.0,MAT297,2402-119,0.02,11.62,FV-9267
28/03/2024,SCRE048,020424,720.0,MAUX026,2401-046,1.0,720.0,FV-9262
28/03/2024,FCAR031,270324,25.0,MAT183,2403-018,8.32,208.0,FV-9264
28/03/2024,SCRE046,270324,3914.0,MAT278,2402-122,0.11,417.58,FV-9263
28/03/2024,SEM124,270324,595.0,MAUX058,2312-086,1.11,662.0,FV-9267
28/03/2024,SCRE048,020424,720.0,VAR417,2401-079,0.17,122.0,FV-9262
28/03/2024,SCRE046,270324,3914.0,MAUX024,2402-010,0.26,1030.16,FV-9263
28/03/2024,SEM125,270324,588.0,MAT344,2403-047,0.07,43.69,FV-9266
28/03/2024,SCRE046,270324,3914.0,VAR444,2403-071,3.2,12524.8,FV-9263
28/03/2024,SCRE046,270324,3914.0,VAR417,2401-079,0.03,131.0,FV-9263
28/03/2024,SEM125,270324,588.0,MAUX057,2312-088,1.11,654.0,FV-9266
28/03/2024,FCAR031,270324,25.0,VAR417,2401-079,1.04,26.0,FV-9264
28/03/2024,FCAR031,270324,25.0,MAUX001,2312-018,1.12,27.88,FV-9264
01/04/2024,SCRE036,280324,13354.0,MAT104,2402-113,0.03,379.0,FV-9270
01/04/2024,SCRE036,280324,13354.0,MAUX042,2403-042,1.11,14837.63,FV-9270
01/04/2024,SCRE036,280324,13354.0,MAUX020,2403-081,0.08,1112.0,FV-9270
01/04/2024,SCRE036,280324,13354.0,SEM085,180324,0.01,88.0,FV-9270
01/04/2024,SCRE036,280324,13354.0,MAT296,2403-058,0.02,217.55,FV-9270
01/04/2024,SCRE036,280324,13354.0,SEM085,250324,0.02,291.0,FV-9270
01/04/2024,SCRE036,280324,13354.0,MAT344,2403-047,0.09,1176.04,FV-9270
01/04/2024,SCRE036,280324,13354.0,MAUX024,2403-124,0.07,1000.0,FV-9270
01/04/2024,SCRE036,280324,13354.0,VAR444,2403-071,3.0,40000.0,FV-9270
01/04/2024,SCRE036,280324,13354.0,VAR444,2403-088,0.6,8074.4,FV-9270
01/04/2024,SCRE036,280324,13354.0,MAUX024,2402-010,0.16,2162.23,FV-9270
01/04/2024,SCRE036,280324,13354.0,MAT292,2403-028,0.87,11582.0,FV-9270
01/04/2024,SCRE036,280324,13354.0,MAT292,2402-080,0.16,2070.0,FV-9270
09/04/2024,SCRE036,050424,16728.0,VAR444,2403-088,2.64,44130.4,FV-9290
09/04/2024,SCRE010,020424,720.0,VAR417,2401-079,0.17,123.0,FV-9272
09/04/2024,SCCO012,280324,2476.0,MAUX002,2312-017,0.05,116.62,FV-9291
09/04/2024,FPES006,090424,69.0,VAR142,2312-049,1.02,70.41,FV-9307
09/04/2024,SEM005,020424,1081.0,MAT144,2312-097,1.0,1081.0,FV-9303
09/04/2024,FPOS005,020424,188.0,VAR118,2401-081,1.0,188.0,FV-9285
09/04/2024,FPOS009,030424,157.0,VAR417,2401-079,1.05,165.0,FV-9311
09/04/2024,SEM100,020424,131.56,MAT347,2305-017,0.0,0.04,FV-9293
09/04/2024,SEM101,020424,24.0,MAT262,2402-061,2.15,51.69,FV-9292
09/04/2024,SCCO012,280324,2476.0,MAT310,2312-095,1.0,2476.0,FV-9291
09/04/2024,SCRE010,020424,720.0,VAR424,2312-092,1.0,720.0,FV-9272
09/04/2024,FPOS009,030424,157.0,VAR119,2403-037,6.03,947.0,FV-9311
09/04/2024,SEM005,020424,1081.0,MAUX002,2312-017,0.05,50.92,FV-9303
09/04/2024,FCAR053,27034,21.0,VAR417,2401-079,1.05,22.0,FV-9300
09/04/2024,SEM124,040424,238.0,MAT292,2403-028,1.08,256.0,FV-9301
09/04/2024,SCRE036,050424,16728.0,VAR444,2403-114,0.96,16090.4,FV-9290
09/04/2024,SCRE036,090424,5513.0,VAR444,2403-114,3.6,19846.8,FV-9314
09/04/2024,FPOS010,050424,172.0,VAR118,2401-081,1.02,175.51,FV-9306
09/04/2024,FCAR005,280324,48.0,MAUX018,2309-013,0.73,35.0,FV-9274
09/04/2024,FCAR005,280324,48.0,VAR142,2312-049,1.0,48.0,FV-9274
09/04/2024,SEM100,020424,131.56,VAR113,2401-033,0.18,24.0,FV-9293
09/04/2024,SEM125,040424,234.0,MAUX057,2312-088,1.11,260.0,FV-9299
09/04/2024,SCRE036,050424,16728.0,MAUX020,2403-056,0.03,483.0,FV-9290
09/04/2024,SCRE049,020424,360.0,VAR417,2401-079,0.17,62.0,FV-9271
09/04/2024,FCAR053,27034,21.0,VAR142,2312-049,1.0,21.0,FV-9300
09/04/2024,FPOS009,030424,157.0,VAR118,2401-081,1.0,157.0,FV-9311
09/04/2024,SEM005,020424,1081.0,MAUX001,2312-018,0.05,50.92,FV-9303
09/04/2024,FPOS005,020424,188.0,VAR119,2403-037,1.69,318.0,FV-9285
09/04/2024,FPOS005,020424,188.0,VAR119,2401-024,4.31,810.0,FV-9285
09/04/2024,FPOS009,030424,157.0,MAT183,2403-018,1.05,165.0,FV-9311
09/04/2024,SCRE049,030424,288.0,VAR423,2402-065,0.17,48.0,FV-9277
09/04/2024,SCRE048,090424,216.0,MAUX016,2312-022,1.01,218.0,FV-9309
09/04/2024,SCRE036,020424,4320.0,MAUX042,2403-042,1.11,4799.95,FV-9276
09/04/2024,FCAR005,280324,48.0,MAUX002,2312-017,1.79,85.83,FV-9274
09/04/2024,SCRE049,030424,288.0,MAUX029,2403-063,1.0,288.0,FV-9277
09/04/2024,SEM096,020424,2267.0,MAUX002,2312-017,0.07,160.05,FV-9294
09/04/2024,SEM085,030424,907.0,MAT391,2402-004,0.31,279.0,FV-9297
09/04/2024,SCRE049,020424,360.0,VAR423,2402-065,0.17,60.0,FV-9271
09/04/2024,SCRE047,040424,1877.0,MAT278,2402-122,0.09,168.3,FV-9288
09/04/2024,SEM125,040424,234.0,VAR444,2403-088,3.2,748.8,FV-9299
09/04/2024,SCRE036,020424,4320.0,MAT292,2403-028,1.02,4408.13,FV-9276
09/04/2024,SCRE036,030424,15816.0,MAUX024,2402-010,0.24,3745.23,FV-9286
09/04/2024,SCRE047,020424,291.0,MAT278,2402-122,0.09,27.54,FV-9278
09/04/2024,SCRE047,040424,1877.0,MAUX047,2403-044,1.11,2086.0,FV-9288
09/04/2024,SCRE046,020424,616.0,VAR444,2403-088,3.2,1971.2,FV-9279
09/04/2024,SCCO012,280324,2476.0,MAUX023,2312-023,1.0,2482.0,FV-9291
09/04/2024,SCRE036,090424,5513.0,MAUX042,2403-042,1.02,5600.0,FV-9314
09/04/2024,SCRE046,020424,616.0,MAUX046,2403-043,1.0,619.0,FV-9279
09/04/2024,SCRE036,090424,5513.0,MAUX020,2403-081,0.08,459.0,FV-9314
09/04/2024,SCRE036,020424,4320.0,MAUX024,2402-010,0.24,1022.98,FV-9276
09/04/2024,FCAR006,280324,18.0,SEM122,240224,0.14,2.55,FV-9273
09/04/2024,ELAB005,020424,1577.82,SEM122,240224,0.01,11.5,FV-9281
09/04/2024,SCRE036,020424,4320.0,VAR444,2403-088,3.6,15552.0,FV-9276
09/04/2024,FCAR006,280324,18.0,VAR142,2312-049,1.0,18.0,FV-9273
09/04/2024,SCRE047,020424,291.0,VAR444,2403-088,3.2,931.2,FV-9278
09/04/2024,SCRE047,040424,1877.0,VAR444,2403-088,3.2,6006.4,FV-9288
09/04/2024,SCRE047,040424,1877.0,MAT292,2403-028,1.0,1882.0,FV-9288
09/04/2024,SCRE036,030424,15816.0,VAR444,2403-088,3.6,56937.6,FV-9286
09/04/2024,ELAB005,020424,1577.82,MAUX002,2312-017,0.16,250.56,FV-9281
09/04/2024,SCRE048,030424,432.0,VAR417,2401-079,0.17,74.0,FV-9280
09/04/2024,FCAR006,280324,18.0,MAUX002,2312-017,3.31,59.51,FV-9273
09/04/2024,SEM124,040424,238.0,MAUX058,2312-086,1.11,265.0,FV-9301
09/04/2024,SCRE070,040424,390.0,MAUX060,2402-090,1.71,665.0,FV-9298
09/04/2024,SCRE070,040424,390.0,MAUX024,2402-010,0.26,102.65,FV-9298
09/04/2024,SCRE070,040424,390.0,MAT292,2403-028,1.02,397.96,FV-9298
09/04/2024,SEM085,030424,907.0,SEM101,090324,0.01,6.0,FV-9297
09/04/2024,SEM085,030424,907.0,SEM101,020424,0.0,1.91,FV-9297
09/04/2024,FPOS009,030424,157.0,MAT196,2311-040,2.0,314.0,FV-9311
09/04/2024,ELAB005,020424,1577.82,VAR417,2401-079,0.07,117.0,FV-9281
09/04/2024,FCAR053,27034,21.0,SEM122,240224,0.04,0.75,FV-9300
09/04/2024,SEM085,030424,907.0,MAT183,2403-018,1.03,930.0,FV-9297
09/04/2024,SEM085,030424,907.0,MAUX001,2312-018,0.42,384.11,FV-9297
09/04/2024,FCAR006,280324,18.0,MAT183,2403-018,3.11,56.0,FV-9273
09/04/2024,SCRE046,020424,616.0,VAR417,2401-079,0.03,21.0,FV-9279
09/04/2024,FCAR047,250324,100.0,VAR142,2312-049,1.0,100.0,FV-9275
09/04/2024,SEM005,020424,1081.0,SEM122,230324,0.0,0.65,FV-9303
09/04/2024,SEM100,020424,131.56,SEM122,240224,0.03,4.33,FV-9293
09/04/2024,SEM100,020424,131.56,SEM122,230324,0.06,7.88,FV-9293
09/04/2024,FCAR005,280324,48.0,SEM122,240224,0.06,3.05,FV-9274
09/04/2024,FPES006,090424,69.0,SEM122,230324,0.01,0.42,FV-9307
09/04/2024,FPOS010,050424,172.0,MAT196,2311-040,2.0,344.0,FV-9306
09/04/2024,FCAR019,140324,60.0,VAR417,2401-079,1.02,61.0,FV-9282
09/04/2024,FPOS010,050424,172.0,MAUX023,2312-023,6.12,1053.05,FV-9306
09/04/2024,SCRE047,040424,1877.0,VAR417,2401-079,0.03,65.0,FV-9288
09/04/2024,FPOS010,050424,172.0,VAR119,2403-037,6.12,1053.05,FV-9306
09/04/2024,FCAR047,250324,100.0,VAR417,2401-079,1.04,104.0,FV-9275
09/04/2024,SCRE036,090424,5513.0,MAT292,2403-028,1.04,5711.0,FV-9314
09/04/2024,SCRE010,020424,720.0,VAR423,2402-065,0.17,120.0,FV-9272
09/04/2024,SCRE036,030424,15816.0,MAUX020,2403-081,0.08,1317.47,FV-9286
09/04/2024,FPOS005,020424,188.0,MAUX023,2312-023,6.01,1130.0,FV-9285
09/04/2024,SCRE049,020424,360.0,MAUX029,2403-063,1.0,360.0,FV-9271
09/04/2024,FCAR006,280324,18.0,MAUX001,2312-018,0.92,16.52,FV-9273
09/04/2024,SCRE047,020424,291.0,MAUX024,2402-010,0.26,76.59,FV-9278
09/04/2024,FCAR006,280324,18.0,MAT104,2402-113,3.0,54.0,FV-9273
09/04/2024,FCAR019,140324,60.0,VAR142,2312-049,1.0,60.0,FV-9282
09/04/2024,SCRE047,020424,291.0,MAUX047,2403-044,1.01,294.0,FV-9278
09/04/2024,SCRE049,030424,288.0,VAR417,2401-079,0.17,50.0,FV-9277
09/04/2024,SCRE070,040424,390.0,VAR417,2401-079,0.06,24.0,FV-9298
09/04/2024,SCRE036,030424,15816.0,MAUX042,2403-042,1.11,17573.16,FV-9286
09/04/2024,FCAR005,280324,48.0,MAT104,2402-113,2.79,134.0,FV-9274
09/04/2024,SCRE048,030424,432.0,VAR423,2402-065,0.17,72.0,FV-9280
09/04/2024,SCRE048,030424,432.0,MAUX016,2312-022,1.01,436.0,FV-9280
09/04/2024,SCRE047,020424,291.0,VAR417,2401-079,0.03,10.0,FV-9278
09/04/2024,SCRE046,020424,616.0,MAUX024,2402-010,0.26,162.13,FV-9279
09/04/2024,FCAR047,250324,100.0,MAT183,2402-036,7.17,717.0,FV-9275
09/04/2024,SCRE036,020424,4320.0,MAUX020,2403-081,0.08,359.86,FV-9276
09/04/2024,SEM101,020424,24.0,VAR113,2401-033,1.04,25.0,FV-9292
09/04/2024,SCRE036,030424,15816.0,MAT292,2403-028,1.02,16138.65,FV-9286
09/04/2024,SCRE048,030424,432.0,MAUX026,2401-046,1.0,432.0,FV-9280
09/04/2024,SCRE046,020424,616.0,MAT292,2403-028,1.02,627.0,FV-9279
09/04/2024,SCRE047,040424,1877.0,MAUX024,2402-010,0.26,494.03,FV-9288
09/04/2024,SCRE010,020424,720.0,MAUX016,2312-022,1.01,724.0,FV-9272
09/04/2024,ELAB005,020424,1577.82,VAR129,2312-072,0.07,116.0,FV-9281
09/04/2024,FCAR005,280324,48.0,VAR417,2401-079,1.02,49.0,FV-9274
09/04/2024,ELAB005,020424,1577.82,VAR113,2401-033,1.24,1954.0,FV-9281
09/04/2024,SCRE070,040424,390.0,VAR444,2403-088,3.2,1248.0,FV-9298
09/04/2024,SCRE047,020424,291.0,MAT292,2403-028,1.02,298.0,FV-9278
09/04/2024,SCRE036,030424,15816.0,MAT104,2402-113,0.03,447.0,FV-9286
09/04/2024,ELAB005,020424,1577.82,MAUX001,2312-018,0.16,250.56,FV-9281
09/04/2024,FPOS009,030424,157.0,MAT021,2403-011,0.19,30.0,FV-9311
09/04/2024,SCCO012,280324,2476.0,MAT178,2403-118,0.07,175.5,FV-9291
09/04/2024,SCCO012,280324,2476.0,MAT178,2403-002,0.03,64.51,FV-9291
